학년도	개설전공	학년	이수구분	과목코드	과목명	분반	학점	이론	실습	교원명	강의시간	강의실	주제군	과목구분	수용인원	수강제한사항	강의구분	캠퍼스
2025	반려동물행동복지학전공	2	전선	62360	반려견브리딩이론및실습	1	3	2	2	홍은랑	수(7,8,9,10)	IA-0605		일반과목	60	수강제한없음	일반강의	충청
2025	반려동물행동복지학전공	3	전선	62159	독스포츠이론및실습	1	3	2	2	안연주	화(2,3,4,5)	IA-0606		일반과목	40	수강제한없음	일반강의	충청
2025	반려동물행동복지학전공	3	전선	62361	반려동물행동심리학과배치플라워실습	1	3	2	2	이은주	수(1,2,3,4)	AL-0105		일반과목	40	수강제한없음	일반강의	충청
2025	반려동물행동복지학전공	3	전선	62363	도그쇼심사의이해	1	2	2	0	홍은랑	수(5,6)	IA-0605		일반과목	40	수강제한없음	일반강의	충청
2025	반려동물사육학전공	1	전기	61790	전공탐색과기업가정신	1	1	1	0	최인학	화(2)	R1-0205		PF과목	30	수강제한없음	일반강의	충청
2025	반려동물사육학전공	1	전필	50044	생물통계학	1	3	3	0	최인학	금(1,2,3)	R1-0205		일반과목	30	수강제한없음	일반강의	충청
2025	반려동물사육학전공	1	전필	60926	동물해부생리학	2	3	3	0	정연우	수(1,2)금(4)	R1-0311		일반과목	40	수강제한없음	일반강의	충청
2025	반려동물사육학전공	1	전필	63045	반려견홈트레이닝	1	3	3	0	정연우	수(7,8)금(5)	R1-0311		일반과목	50	수강제한없음	일반강의	충청
2025	반려동물사육학전공	2	전기	61791	진로선택과사회적경제	16	1	1	0	최인학	목(9)	R1-0205		PF과목	30	수강제한없음	일반강의	충청
2025	반려동물사육학전공	2	전선	61730	동물번식생리학	1	3	3	0	최인학	화(3,4,5)	R1-0205		일반과목	60	수강제한없음	일반강의	충청
2025	반려동물사육학전공	2	전선	61730	동물번식생리학	2	3	3	0	최인학	수(1,2,3)	R1-0205		일반과목	30	수강제한없음	일반강의	충청
2025	반려동물사육학전공	2	전선	63046	반려동물그루밍이론및실습	1	3	2	2	강하나	화(6,7,8,9)	IA-0605		일반과목	60	수강제한없음	일반강의	충청
2025	반려동물사육학전공	3	전필	62408	조류사육및훈련실습	1	3	2	2	전승엽	목(6,7,8,9)	IA-0606		일반과목	40	수강제한없음	일반강의	충청
2025	반려동물사육학전공	3	전선	50578	사료작물학	1	3	3	0	최인학	수(7,8,9)	R1-0205		일반과목	30	수강제한없음	일반강의	충청
2025	반려동물사육학전공	3	전선	50578	사료작물학	2	3	3	0	최인학	목(1,2,3)	R1-0205		일반과목	30	수강제한없음	일반강의	충청
2025	반려동물사육학전공	3	전선	62161	홀리스틱동물관리와건강	1	2	2	0	이은주	수(5,6)	AL-0105		일반과목	40	수강제한없음	일반강의	충청
2025	반려동물사육학전공	3	전선	63050	행동지도사이론및실습	1	2	1	2	홍은랑	수(2,3,4)	IA-0605		일반과목	40	수강제한없음	일반강의	충청
2025	반려동물사육학전공	4	전선	61629	양서파충류학	1	3	3	0	전승엽	목(2,3,4)	IA-0606		일반과목	30	수강제한없음	일반강의	충청
2025	반려동물사육학전공	4	전선	62017	승마치료및레포츠동물학	2	2	2	0	최인학	목(5,6)	R1-0205		일반과목	40	수강제한없음	일반강의	충청
2025	반려동물사육학전공	4	전선	62018	가축위생방역및축산경영학	1	2	2	0	최인학	목(7,8)	R1-0205		일반과목	40	수강제한없음	일반강의	충청
2025	반려동물사육학전공	4	전선	63052	반려동물재활이론및실습	1	2	1	2	미배정	화(1,2,3)	R1-0311		일반과목	50	수강제한없음	일반강의	충청
2025	반려동물사육학전공	4	전선	63053	반려동물호스피스와운동치료실습	1	2	1	2	미배정	화(4,5,6)	R1-0311		일반과목	50	수강제한없음	일반강의	충청
2025	반려동물보건학과	1	전필	60026	동물해부생리학및실습	1	3	1	2	정태호	목(1,2,3)			일반과목	20	학년학과제한	일반강의	고양
2025	반려동물보건학과	1	전필	60026	동물해부생리학및실습	2	3	1	2	정태호	금(1,2,3)			일반과목	20	학년학과제한	일반강의	고양
2025	반려동물보건학과	1	전필	60764	동물공중보건학	1	3	3	0	최인학	월(5,6,7)	C7-0840		일반과목	40	학년학과제한	일반강의	고양
2025	반려동물보건학과	1	전필	62030	동물질병학	1	3	3	0	정연우	화(1,2,3)	C7-0840		일반과목	40	학년학과제한	일반강의	고양
2025	글로벌K-POP전공	2	전필	53472	전공실기4	41	2	0	4	손호득	토(1,2,3,4)	C5-0808		일반과목	10	학년학과제한	일반강의	충청
2025	글로벌K-POP전공	2	전필	53472	전공실기4	42	2	0	4	김지훈	토(1,2,3,4)	C5-0808		일반과목	10	학년학과제한	일반강의	충청
2025	글로벌K-POP전공	2	전필	53472	전공실기4	43	2	0	4	이경수	토(1,2,3,4)	C5-0808		일반과목	10	학년학과제한	일반강의	충청
2025	글로벌K-POP전공	2	전필	53472	전공실기4	44	2	0	4	성윤숙	토(1,2,3,4)	C5-0808		일반과목	10	학년학과제한	일반강의	충청
2025	글로벌K-POP전공	2	전필	53472	전공실기4	45	2	0	4	미배정	토(1,2,3,4)	C5-0808		일반과목	10	학년학과제한	일반강의	충청
2025	글로벌K-POP전공	2	전필	53472	전공실기4	46	2	0	4	미배정	토(1,2,3,4)	C5-0808		일반과목	10	학년학과제한	일반강의	충청
2025	글로벌K-POP전공	2	전필	56468	리사이틀4	1	1	1	0	김지훈	목(8)	C5-0808		일반과목	80	학년학과제한	일반강의	충청
2025	글로벌K-POP전공	2	전선	61170	팝앙상블4	1	2	2	0	박서현	월(1,2)	C5-0808		일반과목	50	학년학과제한	일반강의	충청
2025	글로벌K-POP전공	2	전선	61174	미디2	1	2	2	0	손호득	월(3,4)	C5-1011		일반과목	40	학년학과제한	일반강의	충청
2025	글로벌K-POP전공	2	전선	61185	녹음테크닉연구4	1	2	2	0	이경수	화(3,4)	C5-1011		일반과목	40	학년학과제한	일반강의	충청
2025	글로벌K-POP전공	2	전선	62387	컨템포러리댄스2	1	1	0	2	안효정	목(2,3)	C5-1012		일반과목	50	타과수강불능	일반강의	충청
2025	글로벌K-POP전공	3	전필	53486	전공실기6	41	2	0	4	김지훈	토(5,6,7,8)	C5-0808		일반과목	10	학년학과제한	일반강의	충청
2025	글로벌K-POP전공	3	전필	53486	전공실기6	42	2	0	4	성윤숙	토(5,6,7,8)	C5-0808		일반과목	10	학년학과제한	일반강의	충청
2025	글로벌K-POP전공	3	전필	53486	전공실기6	43	2	0	4	박서현	토(5,6,7,8)	C5-0808		일반과목	10	학년학과제한	일반강의	충청
2025	글로벌K-POP전공	3	전필	53486	전공실기6	44	2	0	4	미배정	토(5,6,7,8)	C5-0808		일반과목	10	학년학과제한	일반강의	충청
2025	글로벌K-POP전공	3	전필	53486	전공실기6	45	2	0	4	미배정	토(5,6,7,8)	C5-0808		일반과목	10	학년학과제한	일반강의	충청
2025	글로벌K-POP전공	3	전필	56470	리사이틀6	1	1	0	2	손호득	목(9,10)	C5-0808		일반과목	50	학년학과제한	일반강의	충청
2025	글로벌K-POP전공	3	전선	57186	공연기획2	1	2	2	0	변정민	수(3,4)	C5-1010		일반과목	50	학년학과제한	일반강의	충청
2025	글로벌K-POP전공	3	전선	59783	보컬워크샵2	1	2	2	0	김지훈	월(8,9)	C5-0808		일반과목	50	학년학과제한	일반강의	충청
2025	글로벌K-POP전공	3	전선	61176	대중음악사	1	2	2	0	최현규	월(4,5)	C5-1010		일반과목	50	학년학과제한	일반강의	충청
2025	글로벌K-POP전공	3	전선	61412	상업음악제작2	1	2	2	0	손호득	목(5,6)	C5-1011		일반과목	40	학년학과제한	일반강의	충청
2025	글로벌K-POP전공	4	전필	51116	졸업연주	1	2	2	0	변정민	목(5,6)	C5-0808		PF과목	80	학년학과제한	일반강의	충청
2025	글로벌K-POP전공	4	전필	53499	전공실기8	41	2	0	4	손호득	일(5,6,7,8)	C5-0808		일반과목	10	학년학과제한	일반강의	충청
2025	글로벌K-POP전공	4	전필	53499	전공실기8	42	2	0	4	김지훈	일(5,6,7,8)	C5-0808		일반과목	10	학년학과제한	일반강의	충청
2025	글로벌K-POP전공	4	전필	53499	전공실기8	43	2	0	4	이경수	일(5,6,7,8)	C5-0808		일반과목	10	학년학과제한	일반강의	충청
2025	글로벌K-POP전공	4	전필	53499	전공실기8	44	2	0	4	미배정	일(5,6,7,8)	C5-0808		일반과목	10	학년학과제한	일반강의	충청
2025	글로벌K-POP전공	4	전필	53499	전공실기8	45	2	0	4	미배정	일(5,6,7,8)	C5-0808		일반과목	10	학년학과제한	일반강의	충청
2025	글로벌K-POP전공	4	전필	60054	음반제작2(캡스톤디자인)	1	2	2	0	손호득	화(10,11)	C5-0808		일반과목	50	학년학과제한	일반강의	충청
2025	글로벌K-POP전공	4	전선	53700	컨템포러리앙상블2	1	2	2	0	김지훈	화(8,9)	C5-0808		일반과목	80	학년학과제한	일반강의	충청
2025	글로벌K-POP전공	4	전선	62455	방송콘텐츠제작2	1	2	2	0	손호득	화(5,6)	C5-1010		일반과목	50	학년학과제한	일반강의	충청
2025	자율설계전공학부	1	전선	62214	전공설계세미나	1	3	3	0	강은영	월(7,8,9)	C6-0740		PF과목	10	타과수강불능	일반강의	고양
2025	바이오식품학전공	3	전공	61559	바이오식품위생학	1	3	3	0	이기동	수(7,8,9)	C3-0203		일반과목	45	수강제한없음	일반강의	충청
2025	바이오식품학전공	3	전공	61769	식품분석학및실험(캡스톤디자인)	1	3	2	2	허상선	목(5,6,7,8)	C3-0224		일반과목	30	수강제한없음	일반강의	충청
2025	바이오식품학전공	4	전공	55107	식품물리화학	1	3	3	0	허상선	월(7,8,9)	C3-0203		일반과목	30	수강제한없음	일반강의	충청
2025	바이오식품학전공	4	전공	55538	식품관련법규	1	3	3	0	이기동	목(6,7,8)	C3-0203		일반과목	30	수강제한없음	일반강의	충청
2025	바이오화장품학전공	4	전공	55764	향료학	1	3	3	0	김일출	화(1,2,3)	C3-0218		일반과목	30	수강제한없음	일반강의	충청
2025	바이오화장품학전공	4	전공	55765	화장품생물신소재	1	3	3	0	김영찬	화(6,7,8)	C3-0124		일반과목	30	수강제한없음	일반강의	충청
2025	바이오화장품학전공	4	전공	55766	기능성화장품제조및실험	1	3	2	2	김영찬	수(1,2,3,4)	C3-0124		일반과목	30	수강제한없음	일반강의	충청
2025	바이오화장품학전공	4	전공	57670	모발관리학	1	3	3	0	김영찬	수(7,8,9)	C3-0124		일반과목	30	수강제한없음	일반강의	충청
2025	뷰티비즈니스전공	4	전선	63118	살롱디자인	1	3	3	0	허태진	화(1,2,3)	C1-0207		일반과목	30	수강제한없음	일반강의	충청
2025	뷰티비즈니스전공	4	전선	63119	트렌드분석	1	3	3	0	김해리	월(5,6,7)	C1-0211		일반과목	30	수강제한없음	일반강의	충청
2025	뷰티ㆍ패션비즈니스학전공	1	전기	61194	뷰티학개론	1	3	3	0	윤은재	화(5,6,7)	C7-0625		일반과목	40	학년학과제한	일반강의	고양
2025	뷰티ㆍ패션비즈니스학전공	1	전필	55540	일러스트레이션	1	3	2	2	박정신	목(6,7,8,9)	C7-0634-1		일반과목	25	학년학과제한	일반강의	고양
2025	뷰티ㆍ패션비즈니스학전공	1	전선	61922	토탈코디네이션	1	3	3	0	최영순	목(2,3,4)	C7-0625		일반과목	30	학년학과제한	일반강의	고양
2025	뷰티ㆍ패션비즈니스학전공	2	전필	54598	공연분장	1	3	2	2	강지연	수(1,2,3,4)	C7-0634-1		일반과목	30	학년학과제한	일반강의	고양
2025	뷰티ㆍ패션비즈니스학전공	2	전필	60817	메이크업디자인	1	3	2	2	정수정	목(1,2,3,4)	C7-0634-1		일반과목	30	학년학과제한	일반강의	고양
2025	뷰티ㆍ패션비즈니스학전공	2	전필	62116	현대뷰티&패션론	1	3	3	0	윤은재	월(2,3,4)	C7-0625		일반과목	30	학년학과제한	일반강의	고양
2025	뷰티ㆍ패션비즈니스학전공	2	전필	63125	스킨케어	1	2	2	0	윤은재	월(6,7)	C7-0623		일반과목	30	학년학과제한	일반강의	고양
2025	뷰티ㆍ패션비즈니스학전공	2	전선	57579	헤어펌	1	2	1	2	오승현	목(6,7,8)	C7-0623		일반과목	30	학년학과제한	일반강의	고양
2025	뷰티ㆍ패션비즈니스학전공	2	전선	61928	뷰티&패션마케팅	1	3	3	0	최영순	화(2,3,4)	C7-0625		일반과목	25	학년학과제한	일반강의	고양
2025	뷰티ㆍ패션비즈니스학전공	3	전필	63127	럭셔리브랜드스튜디오	1	2	1	2	송영경	월(6,7,8)	C7-0634-1		일반과목	30	학년학과제한	일반강의	고양
2025	뷰티ㆍ패션비즈니스학전공	3	전선	50203	공중보건학	2	3	3	0	오승현	목(2,3,4)	C7-0623		일반과목	30	학년학과제한	일반강의	고양
2025	뷰티ㆍ패션비즈니스학전공	3	전선	54593	헤어커트	1	2	1	2	오정석	수(7,8,9)	C7-0623		일반과목	30	학년학과제한	일반강의	고양
2025	뷰티ㆍ패션비즈니스학전공	3	전선	60649	특수분장(캡스톤디자인)	1	3	2	2	강지연	화(6,7,8,9)	C7-0634-1		일반과목	30	학년학과제한	일반강의	고양
2025	뷰티ㆍ패션비즈니스학전공	3	전선	62333	네일응용	1	2	1	2	미배정	화(2,3,4)	C7-0623		일반과목	25	학년학과제한	일반강의	고양
2025	뷰티ㆍ패션비즈니스학전공	3	전선	62570	라이브커머스	1	2	1	2	송영경	월(2,3,4)	C7-0634-1		일반과목	30	학년학과제한	일반강의	고양
2025	뷰티ㆍ패션비즈니스학전공	3	전선	63120	메이크업스타일링	1	3	3	0	박정신	수(2,3,4)	C7-0623		일반과목	30	학년학과제한	일반강의	고양
2025	뷰티ㆍ패션비즈니스학전공	4	전선	52744	졸업작품	1	2	1	2	윤은재	수(7,8,9)	C7-0634-1		일반과목	30	학년학과제한	일반강의	고양
2025	뷰티ㆍ패션비즈니스학전공	4	전선	62114	온라인뷰티&패션스타트업	1	3	3	0	송영경	화(2,3,4)	C7-0634-1		일반과목	30	학년학과제한	일반강의	고양
2025	뷰티ㆍ패션비즈니스학전공	4	전선	62115	뷰티매니지먼트의이해	1	3	3	0	오정석	수(2,3,4)	C7-0625		일반과목	30	학년학과제한	일반강의	고양
2025	뷰티케어학전공	4	전공	51338	포트폴리오	1	3	3	0	고요한	월(1,2,3)	C1-0211		일반과목	30	수강제한없음	일반강의	충청
2025	뷰티케어학전공	4	전공	57677	토탈조형	1	3	3	0	조미자	수(7,8,9)	C1-0207		일반과목	30	수강제한없음	일반강의	충청
2025	뷰티케어학전공	4	전공	61606	웨딩메이크업	1	2	2	0	김진경	화(5,6)	C1-0206		일반과목	22	수강제한없음	일반강의	충청
2025	뷰티케어학전공	4	전공	61607	피부미용기기	1	2	2	0	홍진주	수(1,2)	C1-0209		일반과목	20	수강제한없음	일반강의	충청
2025	식품영양학전공	2	전공	51689	생애주기영양학	1	3	3	0	신정희	화(2,3,4)	C3-B113		일반과목	30	수강제한없음	일반강의	충청
2025	식품영양학전공	2	전공	52587	영양판정및실습	1	3	2	2	신정희	수(1,2,3,4)	C3-B113		일반과목	30	수강제한없음	일반강의	충청
2025	식품영양학전공	2	전공	55012	조리원리	1	3	3	0	이기동	목(1,2,3)	C3-0203		일반과목	30	수강제한없음	일반강의	충청
2025	식품영양학전공	3	전공	51002	임상영양학	1	3	3	0	신정희	화(6,7,8)	C3-B113		일반과목	30	수강제한없음	일반강의	충청
2025	식품영양학전공	3	전공	60812	실험조리및식품개발	1	2	0	4	허상선	월(1,2,3,4)	C3-0203		일반과목	30	수강제한없음	일반강의	충청
2025	한방보건제약학과	3	전공	53234	한약저장학	1	3	3	0	장준복	목(5,6,7)	IA-0515		일반과목	54	수강제한없음	일반강의	충청
2025	한방보건제약학과	3	전공	57100	약초원실습	1	3	2	2	길기정	화(5,6,7,8)	IA-0506		일반과목	5	수강제한없음	일반강의	충청
2025	한방보건제약학과	3	전공	61808	한약재가공학및실습	1	3	2	2	정경희	수(7,8,9,10)	IA-0515		일반과목	54	수강제한없음	일반강의	충청
2025	한방보건제약학과	4	전공	50669	생리학	3	3	3	0	정경희	화(1,2,3)	IA-0515		일반과목	54	수강제한없음	일반강의	충청
2025	한방보건제약학과	4	전공	53240	독성학	1	3	3	0	유지현	화(5,6,7)	IA-0515		일반과목	54	수강제한없음	일반강의	충청
2025	한방보건제약학과	4	전공	54996	기기분석학및실습	1	3	2	2	유지현	목(5,6,7,8)	IA-0506		일반과목	5	수강제한없음	일반강의	충청
2025	한방보건제약학과	4	전공	55436	한약재감별학및실습2	1	3	2	2	길기정	수(7,8,9,10)	IA-0506		일반과목	5	수강제한없음	일반강의	충청
